customer_id,region,acquisition_channel,application_date,verification_status,activation_status,activated_date,age_band,product_type,monthly_transactions,monthly_spend,fraud_flag,fraud_amount,complaint_flag,login_days_30,retention_risk
CUST01467,Midwest,Paid Media,2025-11-14,Verified,Activated,2025-11-19,46-60,Credit Card,28,2482.94,0,0.0,0,27,Low
CUST01468,South,Branch Referral,2025-01-12,Verified,Activated,2025-01-13,60+,Checking Account,19,239.22,0,0.0,0,20,Low
CUST01469,West,Mobile App,2025-06-28,Verified,Activated,2025-07-07,46-60,Credit Card,0,3100.15,0,0.0,0,14,High
CUST01470,South,Partner Network,2025-12-06,Verified,Activated,2025-12-14,26-35,Savings Account,1,3928.05,0,0.0,0,10,Medium
CUST01471,Midwest,Mobile App,2025-04-01,Verified,Activated,2025-04-08,60+,Credit Card,10,1648.06,0,0.0,0,20,Low
CUST01472,Midwest,Paid Media,2025-08-31,Verified,Not Activated,,26-35,Checking Account,1,13.71,0,0.0,0,7,High
CUST01473,Midwest,Website,2025-09-14,Verified,Activated,2025-09-16,36-45,Savings Account,0,4746.75,0,0.0,0,15,High
CUST01474,South,Branch Referral,2025-12-03,Verified,Not Activated,,46-60,Savings Account,1,156.34,0,0.0,0,1,Medium
CUST01475,Northeast,Partner Network,2025-03-16,Verified,Activated,2025-03-24,36-45,Savings Account,20,3743.53,0,0.0,0,22,Medium
CUST01476,Northeast,Mobile App,2025-07-24,Verified,Activated,2025-07-29,60+,Checking Account,10,2852.53,0,0.0,0,13,Medium
CUST01477,Northeast,Website,2025-04-19,Verified,Activated,2025-04-27,60+,Savings Account,1,2330.58,0,0.0,0,13,Medium
CUST01478,South,Branch Referral,2025-08-14,Verified,Not Activated,,46-60,Savings Account,1,52.99,0,0.0,0,0,Medium
CUST01479,South,Mobile App,2025-08-11,Verified,Activated,2025-08-19,46-60,Checking Account,18,2227.63,0,0.0,0,26,Medium
CUST01480,Midwest,Website,2025-12-11,Verified,Activated,2025-12-21,46-60,Checking Account,4,3827.39,0,0.0,0,20,Medium
CUST01481,West,Mobile App,2025-07-15,Verified,Activated,2025-07-21,26-35,Savings Account,5,3924.14,0,0.0,0,16,Low
CUST01482,Midwest,Website,2025-05-22,Dropped,Not Activated,,18-25,Savings Account,2,160.3,0,0.0,0,0,High
CUST01483,South,Website,2025-07-14,Verified,Activated,2025-07-21,36-45,Savings Account,28,970.25,0,0.0,0,18,Low
CUST01484,West,Mobile App,2025-01-07,Verified,Not Activated,,26-35,Checking Account,2,100.95,0,0.0,0,5,High
CUST01485,Northeast,Branch Referral,2025-12-31,Verified,Activated,2026-01-06,36-45,Savings Account,16,4562.31,0,0.0,1,26,Low
CUST01486,Midwest,Website,2025-12-12,Verified,Activated,2025-12-18,18-25,Savings Account,15,4225.9,0,0.0,0,21,Low
CUST01487,South,Mobile App,2025-05-31,Verified,Not Activated,,26-35,Checking Account,2,234.96,0,0.0,0,1,Medium
CUST01488,South,Partner Network,2025-05-20,Dropped,Not Activated,,26-35,Checking Account,3,197.91,0,0.0,0,4,High
CUST01489,West,Branch Referral,2025-03-07,Dropped,Not Activated,,18-25,Savings Account,2,237.28,0,0.0,0,5,Medium
CUST01490,South,Website,2025-08-30,Verified,Not Activated,,46-60,Checking Account,0,22.06,0,0.0,0,3,High
CUST01491,Midwest,Mobile App,2025-09-26,Verified,Activated,2025-10-03,26-35,Savings Account,22,1141.32,0,0.0,0,29,Low
CUST01492,South,Branch Referral,2025-06-18,Verified,Activated,2025-06-24,26-35,Checking Account,9,4262.95,0,0.0,0,11,High
CUST01493,Midwest,Website,2025-07-05,Verified,Activated,2025-07-11,36-45,Credit Card,7,4027.03,0,0.0,1,15,High
CUST01494,South,Website,2025-01-08,Verified,Not Activated,,26-35,Credit Card,2,193.66,0,0.0,0,3,Low
CUST01495,Midwest,Website,2025-01-22,Verified,Not Activated,,46-60,Savings Account,3,118.81,0,0.0,0,2,High
CUST01496,Midwest,Branch Referral,2025-08-15,Verified,Activated,2025-08-25,26-35,Savings Account,21,1588.5,0,0.0,0,15,High
CUST01497,West,Website,2025-03-20,Verified,Activated,2025-03-24,18-25,Checking Account,27,4953.9,0,0.0,0,29,Low
CUST01498,Northeast,Paid Media,2025-06-20,Verified,Activated,2025-06-26,46-60,Savings Account,27,3715.9,0,0.0,0,14,Low
CUST01499,West,Mobile App,2025-06-18,Verified,Not Activated,,46-60,Checking Account,3,7.84,0,0.0,0,1,High
CUST01500,Northeast,Website,2025-08-09,Verified,Activated,2025-08-14,36-45,Checking Account,26,2176.28,0,0.0,0,27,Medium
CUST01501,South,Website,2025-02-02,Verified,Not Activated,,26-35,Savings Account,1,66.54,0,0.0,0,5,Medium
CUST01502,Northeast,Paid Media,2025-03-22,Verified,Activated,2025-03-28,46-60,Savings Account,4,3457.8,0,0.0,0,13,Low
CUST01503,South,Branch Referral,2025-05-14,Verified,Activated,2025-05-19,26-35,Credit Card,29,950.87,0,0.0,0,23,Medium
CUST01504,West,Website,2025-10-13,Verified,Activated,2025-10-16,46-60,Checking Account,7,2286.17,0,0.0,0,27,Low
CUST01505,West,Website,2025-03-13,Verified,Activated,2025-03-16,26-35,Credit Card,12,3454.02,0,0.0,0,27,Medium
CUST01506,West,Mobile App,2025-02-20,Verified,Activated,2025-02-21,36-45,Checking Account,12,3948.86,0,0.0,0,23,High
CUST01507,Northeast,Mobile App,2025-05-13,Verified,Activated,2025-05-21,26-35,Checking Account,6,3770.64,0,0.0,0,13,Low
CUST01508,South,Paid Media,2025-08-22,Verified,Not Activated,,18-25,Credit Card,3,72.58,0,0.0,0,4,High
CUST01509,West,Website,2025-02-24,Verified,Activated,2025-03-06,18-25,Checking Account,18,846.92,0,0.0,0,28,Low
CUST01510,Northeast,Website,2025-11-27,Verified,Not Activated,,46-60,Checking Account,2,94.07,0,0.0,0,6,Medium
CUST01511,Northeast,Partner Network,2025-12-18,Verified,Activated,2025-12-27,18-25,Credit Card,14,2543.57,0,0.0,0,21,Low
CUST01512,South,Branch Referral,2025-10-10,Verified,Not Activated,,60+,Credit Card,2,248.21,0,0.0,0,2,High
CUST01513,South,Website,2025-03-29,Dropped,Not Activated,,60+,Savings Account,1,240.54,0,0.0,0,3,High
CUST01514,South,Website,2025-12-01,Dropped,Not Activated,,18-25,Checking Account,3,28.65,0,0.0,0,3,High
CUST01515,Northeast,Mobile App,2025-12-06,Verified,Activated,2025-12-12,46-60,Savings Account,1,1276.07,0,0.0,0,19,High
CUST01516,Midwest,Partner Network,2025-12-28,Dropped,Not Activated,,36-45,Savings Account,0,152.22,0,0.0,0,2,High
CUST01517,Midwest,Paid Media,2025-05-25,Verified,Activated,2025-05-28,36-45,Credit Card,24,3147.85,0,0.0,0,26,Medium
CUST01518,South,Partner Network,2025-12-02,Dropped,Not Activated,,18-25,Credit Card,3,190.09,0,0.0,0,7,Low
CUST01519,South,Paid Media,2025-11-09,Verified,Activated,2025-11-12,26-35,Savings Account,27,501.49,0,0.0,0,11,Medium
CUST01520,Northeast,Paid Media,2025-05-15,Dropped,Not Activated,,26-35,Credit Card,1,227.9,0,0.0,0,4,High
CUST01521,West,Website,2025-02-13,Verified,Not Activated,,18-25,Savings Account,1,162.65,0,0.0,0,3,High
CUST01522,South,Paid Media,2025-06-07,Verified,Activated,2025-06-09,36-45,Credit Card,3,1435.2,0,0.0,0,22,High
CUST01523,Northeast,Website,2025-06-16,Verified,Activated,2025-06-21,46-60,Checking Account,21,2870.24,0,0.0,0,28,Low
CUST01524,South,Branch Referral,2025-06-26,Verified,Not Activated,,60+,Checking Account,0,4.84,0,0.0,0,2,High
CUST01525,West,Paid Media,2025-01-30,Dropped,Not Activated,,18-25,Checking Account,0,181.73,0,0.0,0,5,High
CUST01526,South,Partner Network,2025-06-17,Verified,Not Activated,,26-35,Checking Account,1,109.82,0,0.0,0,6,High
CUST01527,South,Partner Network,2025-12-27,Verified,Activated,2025-12-31,60+,Checking Account,26,2157.38,0,0.0,0,13,Low
CUST01528,Midwest,Website,2025-08-19,Verified,Not Activated,,26-35,Savings Account,0,95.84,0,0.0,0,3,Medium
CUST01529,South,Mobile App,2025-07-31,Verified,Activated,2025-08-03,36-45,Checking Account,10,3431.4,0,0.0,0,28,Low
CUST01530,Northeast,Website,2025-07-18,Verified,Activated,2025-07-21,36-45,Checking Account,0,2564.59,0,0.0,0,12,Medium
CUST01531,South,Branch Referral,2025-10-19,Verified,Not Activated,,26-35,Savings Account,3,43.81,0,0.0,0,5,Medium
CUST01532,South,Website,2025-06-25,Verified,Activated,2025-06-28,18-25,Credit Card,24,4253.83,0,0.0,0,29,Low
CUST01533,Northeast,Website,2025-09-20,Verified,Not Activated,,26-35,Checking Account,1,100.14,0,0.0,0,7,High
CUST01534,Midwest,Mobile App,2025-08-19,Verified,Not Activated,,36-45,Credit Card,3,183.94,0,0.0,0,6,Medium
CUST01535,Northeast,Mobile App,2025-11-30,Verified,Activated,2025-12-10,46-60,Checking Account,9,2582.35,0,0.0,0,18,Low
CUST01536,South,Website,2025-02-21,Verified,Activated,2025-02-22,60+,Credit Card,11,1552.35,0,0.0,1,17,Medium
CUST01537,Northeast,Paid Media,2025-01-25,Verified,Activated,2025-02-04,26-35,Savings Account,10,4193.25,0,0.0,1,13,Low
CUST01538,South,Mobile App,2025-01-12,Dropped,Not Activated,,46-60,Savings Account,1,95.29,0,0.0,0,1,High
CUST01539,West,Website,2025-09-22,Verified,Activated,2025-09-24,18-25,Credit Card,5,489.31,0,0.0,0,23,Medium
CUST01540,South,Branch Referral,2025-06-21,Verified,Activated,2025-06-28,26-35,Checking Account,26,2397.45,0,0.0,0,9,High
CUST01541,South,Partner Network,2025-01-16,Verified,Activated,2025-01-24,26-35,Savings Account,20,4357.59,0,0.0,0,12,Low
CUST01542,South,Branch Referral,2025-12-18,Verified,Activated,2025-12-22,36-45,Credit Card,18,1947.47,0,0.0,0,23,Medium
CUST01543,West,Mobile App,2025-03-20,Verified,Activated,2025-03-21,26-35,Checking Account,7,966.07,0,0.0,0,23,Low
CUST01544,Midwest,Paid Media,2025-05-13,Dropped,Not Activated,,26-35,Checking Account,3,216.22,0,0.0,0,1,Medium
CUST01545,West,Partner Network,2025-11-27,Verified,Activated,2025-12-07,26-35,Savings Account,21,732.84,0,0.0,0,15,Medium
CUST01546,South,Mobile App,2025-09-30,Verified,Activated,2025-10-02,26-35,Checking Account,17,1117.21,0,0.0,0,17,High
CUST01547,Midwest,Mobile App,2025-01-08,Verified,Activated,2025-01-12,36-45,Credit Card,10,3310.43,0,0.0,0,20,Low
CUST01548,Northeast,Paid Media,2025-04-12,Verified,Activated,2025-04-14,60+,Savings Account,9,3500.23,0,0.0,0,9,High
CUST01549,Northeast,Branch Referral,2025-05-14,Verified,Not Activated,,26-35,Checking Account,2,80.98,0,0.0,0,0,High
CUST01550,Midwest,Mobile App,2025-08-31,Verified,Activated,2025-09-05,26-35,Savings Account,11,3066.73,0,0.0,0,21,Low
CUST01551,West,Website,2025-03-17,Verified,Activated,2025-03-21,26-35,Savings Account,11,2183.94,1,1937.92,0,29,Low
CUST01552,West,Mobile App,2025-12-06,Verified,Activated,2025-12-16,26-35,Savings Account,15,4760.39,0,0.0,0,13,Medium
CUST01553,Northeast,Mobile App,2025-01-28,Verified,Activated,2025-01-29,26-35,Credit Card,27,4526.76,0,0.0,0,18,Low
CUST01554,Northeast,Mobile App,2025-01-18,Verified,Activated,2025-01-20,26-35,Checking Account,8,4036.9,0,0.0,0,21,Low
CUST01555,South,Mobile App,2025-07-29,Verified,Not Activated,,46-60,Checking Account,0,7.48,0,0.0,0,0,Low
CUST01556,West,Partner Network,2025-09-01,Verified,Activated,2025-09-05,36-45,Checking Account,16,2987.04,0,0.0,0,14,High
CUST01557,Northeast,Mobile App,2025-03-13,Verified,Activated,2025-03-19,26-35,Credit Card,24,397.68,0,0.0,1,17,Low
CUST01558,Northeast,Partner Network,2025-06-06,Dropped,Not Activated,,46-60,Checking Account,3,76.74,0,0.0,0,5,Medium
CUST01559,Midwest,Website,2025-07-30,Verified,Activated,2025-08-03,36-45,Credit Card,17,2145.11,0,0.0,0,26,Medium
CUST01560,South,Mobile App,2025-04-08,Verified,Activated,2025-04-14,36-45,Credit Card,15,1907.85,0,0.0,0,22,Medium
CUST01561,West,Mobile App,2025-01-03,Verified,Not Activated,,18-25,Checking Account,1,2.89,0,0.0,0,0,Low
CUST01562,South,Partner Network,2025-09-11,Verified,Activated,2025-09-13,26-35,Checking Account,3,3361.94,0,0.0,0,14,Medium
CUST01563,West,Branch Referral,2025-04-26,Verified,Activated,2025-05-05,60+,Checking Account,22,3594.19,0,0.0,0,22,Low
CUST01564,Northeast,Partner Network,2025-04-25,Verified,Activated,2025-04-28,36-45,Savings Account,8,3204.49,1,3384.36,0,11,Medium
CUST01565,Midwest,Mobile App,2025-01-31,Verified,Activated,2025-02-10,46-60,Savings Account,21,3568.32,0,0.0,0,9,Medium
CUST01566,Northeast,Paid Media,2025-10-26,Verified,Activated,2025-11-01,36-45,Savings Account,4,3505.29,0,0.0,0,21,Low
CUST01567,Midwest,Paid Media,2025-08-17,Verified,Activated,2025-08-19,46-60,Checking Account,18,3044.49,0,0.0,0,15,Low
CUST01568,South,Branch Referral,2025-10-24,Verified,Activated,2025-10-27,36-45,Checking Account,19,521.1,0,0.0,0,13,Medium
CUST01569,Northeast,Partner Network,2025-03-24,Verified,Activated,2025-03-31,26-35,Checking Account,2,124.66,0,0.0,0,28,Medium
CUST01570,Northeast,Mobile App,2025-06-06,Verified,Activated,2025-06-11,26-35,Savings Account,27,1381.85,0,0.0,0,13,Low
CUST01571,South,Paid Media,2025-06-29,Verified,Not Activated,,60+,Credit Card,2,222.12,0,0.0,0,3,Low
CUST01572,South,Paid Media,2025-04-28,Verified,Activated,2025-05-04,46-60,Savings Account,20,1724.45,0,0.0,0,16,Low
CUST01573,Northeast,Paid Media,2025-07-28,Dropped,Not Activated,,18-25,Checking Account,3,199.02,0,0.0,0,6,Medium
CUST01574,Northeast,Paid Media,2025-12-29,Verified,Activated,2026-01-07,36-45,Savings Account,26,796.01,0,0.0,0,22,Medium
CUST01575,Northeast,Paid Media,2025-10-13,Verified,Activated,2025-10-16,46-60,Checking Account,15,2927.09,0,0.0,0,9,Medium
CUST01576,South,Mobile App,2025-08-31,Verified,Not Activated,,36-45,Credit Card,0,69.96,0,0.0,0,5,Low
CUST01577,Northeast,Paid Media,2025-01-30,Verified,Activated,2025-02-06,60+,Checking Account,2,4527.97,0,0.0,0,19,High
CUST01578,Northeast,Mobile App,2025-12-18,Verified,Activated,2025-12-24,36-45,Savings Account,17,1464.24,0,0.0,0,25,Low
CUST01579,South,Partner Network,2025-05-03,Verified,Activated,2025-05-09,18-25,Savings Account,21,4463.43,0,0.0,0,13,Low
CUST01580,South,Branch Referral,2025-02-22,Verified,Activated,2025-02-23,36-45,Credit Card,7,4698.82,0,0.0,0,11,Medium
CUST01581,South,Paid Media,2025-04-16,Verified,Not Activated,,36-45,Savings Account,0,27.61,0,0.0,0,6,Low
CUST01582,Northeast,Branch Referral,2025-12-04,Verified,Activated,2025-12-12,18-25,Savings Account,13,4743.12,0,0.0,0,12,Low
CUST01583,Northeast,Website,2025-05-30,Dropped,Not Activated,,46-60,Savings Account,3,160.81,0,0.0,0,0,Medium
CUST01584,South,Mobile App,2025-03-24,Verified,Activated,2025-03-27,26-35,Checking Account,12,4430.14,0,0.0,0,12,Low
CUST01585,Northeast,Website,2025-11-17,Verified,Activated,2025-11-22,26-35,Checking Account,8,1663.78,0,0.0,0,8,Medium
CUST01586,Midwest,Mobile App,2025-09-14,Dropped,Not Activated,,18-25,Checking Account,0,122.67,0,0.0,0,2,Medium
CUST01587,West,Mobile App,2025-12-29,Verified,Activated,2026-01-04,60+,Checking Account,1,829.9,0,0.0,0,8,High
CUST01588,Northeast,Paid Media,2025-07-17,Verified,Not Activated,,46-60,Checking Account,0,142.88,0,0.0,0,0,Low
CUST01589,South,Mobile App,2025-02-21,Verified,Activated,2025-02-28,46-60,Checking Account,20,2981.22,0,0.0,0,20,Low
CUST01590,South,Paid Media,2025-10-27,Verified,Activated,2025-11-05,26-35,Checking Account,0,359.6,0,0.0,0,19,Medium
CUST01591,Northeast,Website,2025-12-13,Dropped,Not Activated,,46-60,Checking Account,1,25.07,0,0.0,0,1,High
CUST01592,South,Website,2025-08-23,Verified,Not Activated,,60+,Checking Account,1,35.02,0,0.0,0,5,High
CUST01593,Northeast,Branch Referral,2025-03-21,Verified,Activated,2025-03-23,18-25,Savings Account,21,2747.01,0,0.0,0,23,Low
CUST01594,Midwest,Website,2025-03-21,Verified,Activated,2025-03-22,36-45,Savings Account,22,3603.34,0,0.0,0,15,Medium
CUST01595,Northeast,Branch Referral,2025-06-10,Dropped,Not Activated,,18-25,Credit Card,3,184.46,0,0.0,0,2,High
CUST01596,Northeast,Mobile App,2025-08-02,Verified,Activated,2025-08-11,26-35,Credit Card,6,933.46,0,0.0,0,25,High
CUST01597,South,Paid Media,2025-05-06,Verified,Activated,2025-05-16,26-35,Savings Account,13,4650.09,0,0.0,0,23,Low
CUST01598,Northeast,Partner Network,2025-03-13,Verified,Not Activated,,46-60,Checking Account,0,149.96,0,0.0,0,4,High
CUST01599,West,Mobile App,2025-12-18,Verified,Activated,2025-12-20,26-35,Credit Card,12,2018.09,0,0.0,0,20,Low
CUST01600,South,Paid Media,2025-02-27,Verified,Activated,2025-03-05,60+,Checking Account,2,2183.19,1,2435.92,0,25,Medium
CUST01601,South,Mobile App,2025-01-19,Verified,Activated,2025-01-21,60+,Checking Account,24,919.9,0,0.0,0,19,Low
CUST01602,South,Mobile App,2025-03-22,Verified,Activated,2025-03-24,46-60,Savings Account,10,2937.49,1,100.07,0,17,Low
CUST01603,Midwest,Website,2025-01-10,Verified,Activated,2025-01-11,36-45,Savings Account,23,2122.62,0,0.0,0,25,Low
CUST01604,South,Mobile App,2025-02-06,Verified,Activated,2025-02-13,60+,Credit Card,18,4610.29,0,0.0,1,24,Medium
CUST01605,South,Branch Referral,2025-11-24,Verified,Activated,2025-11-25,26-35,Checking Account,22,989.95,0,0.0,0,14,Low
CUST01606,South,Paid Media,2025-05-16,Verified,Activated,2025-05-23,18-25,Checking Account,17,3350.04,0,0.0,0,26,Medium
CUST01607,South,Mobile App,2025-01-14,Verified,Activated,2025-01-24,36-45,Savings Account,10,3626.7,0,0.0,0,14,Medium
CUST01608,Midwest,Website,2025-06-07,Verified,Activated,2025-06-13,26-35,Checking Account,1,100.53,0,0.0,0,23,Medium
CUST01609,Midwest,Website,2025-09-14,Dropped,Not Activated,,26-35,Credit Card,1,174.82,0,0.0,0,6,High
CUST01610,Midwest,Partner Network,2025-11-21,Verified,Activated,2025-11-28,60+,Credit Card,13,3693.37,0,0.0,0,24,Low
CUST01611,South,Mobile App,2025-08-01,Verified,Activated,2025-08-04,26-35,Credit Card,8,2251.45,0,0.0,0,26,Medium
CUST01612,Northeast,Website,2025-01-21,Verified,Activated,2025-01-22,36-45,Checking Account,1,2133.29,0,0.0,0,24,Low
CUST01613,South,Website,2025-01-24,Verified,Activated,2025-01-26,26-35,Credit Card,19,2481.24,0,0.0,0,15,Low
CUST01614,South,Mobile App,2025-09-05,Dropped,Activated,2025-09-13,26-35,Savings Account,3,4197.82,0,0.0,0,21,Medium
CUST01615,Midwest,Paid Media,2025-04-06,Verified,Not Activated,,36-45,Checking Account,1,209.07,0,0.0,0,6,High
CUST01616,Northeast,Paid Media,2025-07-06,Verified,Not Activated,,46-60,Checking Account,3,89.89,0,0.0,0,1,Medium
CUST01617,South,Partner Network,2025-10-25,Verified,Activated,2025-10-27,36-45,Credit Card,14,2706.37,0,0.0,0,24,Medium
CUST01618,Midwest,Paid Media,2025-02-08,Verified,Not Activated,,46-60,Checking Account,0,66.52,0,0.0,0,5,Medium
CUST01619,Northeast,Paid Media,2025-01-31,Verified,Activated,2025-02-07,36-45,Savings Account,11,4408.32,0,0.0,0,18,Medium
CUST01620,South,Partner Network,2025-10-07,Verified,Not Activated,,26-35,Checking Account,2,119.73,0,0.0,0,1,Medium
CUST01621,South,Website,2025-09-28,Verified,Not Activated,,36-45,Savings Account,0,204.54,0,0.0,0,0,High
CUST01622,West,Website,2025-02-01,Dropped,Not Activated,,46-60,Checking Account,0,244.61,0,0.0,0,6,Medium
CUST01623,South,Website,2025-01-11,Verified,Not Activated,,18-25,Checking Account,2,178.71,0,0.0,0,0,High
CUST01624,Northeast,Branch Referral,2025-12-18,Verified,Activated,2025-12-28,26-35,Savings Account,19,3556.4,0,0.0,0,26,Low
CUST01625,South,Paid Media,2025-07-29,Verified,Activated,2025-07-30,26-35,Savings Account,19,1087.19,1,1193.19,0,16,High
CUST01626,South,Branch Referral,2025-07-24,Verified,Not Activated,,26-35,Checking Account,0,238.19,0,0.0,0,6,Low
CUST01627,Northeast,Paid Media,2025-01-11,Verified,Activated,2025-01-18,26-35,Savings Account,12,2754.22,0,0.0,0,15,Medium
CUST01628,Midwest,Mobile App,2025-06-17,Verified,Activated,2025-06-21,36-45,Credit Card,4,283.36,0,0.0,0,13,Low
CUST01629,Northeast,Mobile App,2025-01-17,Dropped,Not Activated,,26-35,Checking Account,2,215.7,0,0.0,0,7,Medium
CUST01630,Northeast,Branch Referral,2025-02-27,Verified,Not Activated,,18-25,Checking Account,0,157.12,0,0.0,0,6,Medium
CUST01631,South,Website,2025-07-04,Verified,Activated,2025-07-07,26-35,Savings Account,28,128.9,0,0.0,1,12,High
CUST01632,South,Branch Referral,2025-03-21,Verified,Activated,2025-03-26,26-35,Checking Account,23,4703.68,0,0.0,0,16,Low
CUST01633,Midwest,Paid Media,2025-08-26,Verified,Activated,2025-09-01,26-35,Checking Account,24,4072.44,0,0.0,1,27,Low
CUST01634,West,Mobile App,2025-09-18,Verified,Activated,2025-09-25,18-25,Savings Account,25,4816.81,0,0.0,0,12,Medium
CUST01635,Northeast,Paid Media,2025-02-03,Verified,Not Activated,,36-45,Credit Card,1,170.82,0,0.0,0,6,Medium
CUST01636,South,Paid Media,2025-12-18,Verified,Not Activated,,46-60,Savings Account,3,10.01,0,0.0,0,5,Medium
CUST01637,Midwest,Website,2025-06-16,Verified,Activated,2025-06-17,26-35,Savings Account,21,2157.09,0,0.0,0,14,Medium
CUST01638,West,Paid Media,2025-06-05,Dropped,Not Activated,,36-45,Checking Account,3,156.63,0,0.0,0,1,Medium
CUST01639,South,Mobile App,2025-01-14,Verified,Activated,2025-01-19,26-35,Checking Account,8,4344.38,0,0.0,0,26,High
CUST01640,Northeast,Paid Media,2025-01-22,Dropped,Not Activated,,26-35,Checking Account,1,226.91,0,0.0,0,6,High
CUST01641,South,Branch Referral,2025-11-11,Verified,Activated,2025-11-20,26-35,Savings Account,10,2749.55,0,0.0,0,29,Low
CUST01642,West,Partner Network,2025-04-07,Verified,Activated,2025-04-14,18-25,Credit Card,17,4479.2,0,0.0,0,27,Low
CUST01643,Northeast,Paid Media,2025-09-16,Verified,Not Activated,,18-25,Checking Account,1,241.65,0,0.0,0,1,Medium
CUST01644,Midwest,Mobile App,2025-03-07,Verified,Activated,2025-03-15,46-60,Savings Account,0,2425.49,0,0.0,0,13,High
CUST01645,Midwest,Paid Media,2025-03-14,Verified,Not Activated,,36-45,Checking Account,3,112.59,0,0.0,0,6,High
CUST01646,Midwest,Mobile App,2025-04-23,Dropped,Not Activated,,26-35,Credit Card,0,145.61,0,0.0,0,0,High
